"OPTZ_PLN_ID","PROJ_NO","BLK_NO","WSTG_CODE","OPTZ_JIG_CODE","JIG_CODE","LEAD_TIME","EXEC_PLN_SD","EXEC_PLN_FD","ISS_AVAL_DATE","CROT_DEDL_DATE","CROT_TOLR_DATE","MAX_DLAY_AVAL_DATE","PRIORITY","ADJT_PRIORITY","WORK_ST_DATE","WORK_ST_CLSF","WORK_END_DATE","WORK_END_CLSF","ROTATE_INDC","FIX_BLK_INDC","OPTZ_FIX_TYPE_CLSF","EARL_END_DAYS_DATE","DLAY_END_DAYS_DATE","EARL_END_DAYS_PRD","DLAY_END_DAYS_PRD"
"2539_20250918_3W_C03_NPS_3BAY_05","2586","845","G9G9","J04AJ04BJ04CJ04D","J04B","3","20251013","20251017","20251010","20251016","20251017","20251017","1","2","20251015","B","20251016","N","1","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2593","678","G9G9","J06AJ06BJ06CJ06D","J06D","3","20251016","20251022","20251015","20251021","20251022","20251022","1","2","20251020","B","20251021","N","1","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2594","113","G9G9","J41D","J41D","1","20251020","20251021","20251020","20251021","20251021","20251021","0","0","20251020","B","20251021","N","1","1","6","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2586","845","G9G9","J04AJ04BJ04CJ04D","J04D","3","20251013","20251017","20251010","20251016","20251017","20251017","1","2","20251015","B","20251016","N","1","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2575","183","G9G9","J06B","J06B","2","20250911","20250916","20250915","20250917","20250918","20250922","1","2","20250911","B","20250912","N","1","1","1","3.0","0.0","6.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2370","834","G9G9","J01D","J01D","3","20250909","20250915","20250915","20250916","20250917","20250922","1","2","20250910","B","20250912","N","1","1","1","2.0","0.0","4.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2586","193","G9G9","J06A","J06A","3","20250912","20250918","20250915","20250917","20250918","20250923","1","2","20250912","B","20250916","N","1","1","1","1.0","0.0","2.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2584","113","G9G9","J42B","J42B","2","20250924","20250926","20250924","20250926","20250926","20250926","0","0","20250924","B","20250926","N","2","1","6","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2586","824","G9G9","J03AJ03BJ03CJ03D","J03D","3","20251009","20251015","20251002","20251014","20251015","20251015","1","2","20251013","B","20251014","N","1","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2586","824","G9G9","J03AJ03BJ03CJ03D","J03C","3","20251009","20251015","20251002","20251014","20251015","20251015","1","2","20251013","B","20251014","N","1","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2586","824","G9G9","J03AJ03BJ03CJ03D","J03B","3","20251009","20251015","20251002","20251014","20251015","20251015","1","2","20251013","B","20251014","N","1","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2585","824","R1G9","J08B","J08B","3","20250911","20250916","20250915","20250917","20250918","20250923","2","1","20250910","B","20250912","N","1","1","1","3.0","0.0","6.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2586","824","G9G9","J03AJ03BJ03CJ03D","J03A","3","20251009","20251015","20251002","20251014","20251015","20251015","1","2","20251013","B","20251014","N","1","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","7062","243","G9G9","J01C","J01C","17","20250912","20251010","20250915","20250917","20250918","20251017","1","2","20250922","B","20250926","N","1","1","1","0.0","9.0","0.0","16.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2584","113","G9G9","J41C","J41C","2","20250924","20250926","20250924","20250926","20250926","20250926","0","0","20250924","B","20250926","N","2","1","6","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2579","629","H2G9","J01B","J01B","3","20250915","20250918","20250915","20250918","20250918","20250918","2","1","20250916","B","20250918","N","1","1","1","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2579","193","R1G9","J10C","J10C","4","20250912","20250918","20250915","20250917","20250918","20250924","2","1","20250912","B","20250917","N","1","1","1","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","5511","109","G9G9","J05C","J05C","3","20250915","20250919","20250915","20250918","20250919","20250919","1","2","20250916","B","20250918","N","1","1","1","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2579","193","G9G9","J08AJ08BJ08CJ08D","J08A","3","20250922","20250926","20250919","20250925","20250926","20250926","1","2","20250924","B","20250926","N","1","0","0","0.0","1.0","0.0","2.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2579","122","G9G9","J07C","J07C","3","20250915","20250919","20250915","20250918","20250919","20250919","1","2","20250916","B","20250918","N","1","1","1","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2593","113","G9G9","J05B","J05B","2","20250922","20250924","20250922","20250924","20250924","20250924","0","0","20250922","B","20250924","N","1","1","6","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2370","834","G9G9","J01B","J01B","3","20250909","20250915","20250915","20250916","20250917","20250922","1","2","20250910","B","20250912","N","1","1","1","2.0","0.0","4.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2594","113","G9G9","J41B","J41B","1","20251020","20251021","20251020","20251021","20251021","20251021","0","0","20251020","B","20251021","N","1","1","6","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2593","113","G9G9","J06A","J06A","2","20250922","20250924","20250922","20250924","20250924","20250924","0","0","20250922","B","20250924","N","1","1","6","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2575","193","G9G9","J02A","J02A","2","20250911","20250916","20250915","20250917","20250918","20250922","1","2","20250911","B","20250912","N","1","1","1","3.0","0.0","6.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2579","132","G9G9","J06B","J06B","3","20250915","20250919","20250915","20250918","20250919","20250919","1","2","20250916","B","20250918","N","1","1","1","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2586","834","G9G9","J01AJ01BJ01CJ01D","J01C","3","20251009","20251015","20251002","20251014","20251015","20251015","1","2","20251013","B","20251014","N","1","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2585","834","R1G9","J07A","J07A","4","20250912","20250918","20250915","20250917","20250918","20250924","2","1","20250912","B","20250917","N","1","1","1","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2586","834","G9G9","J01AJ01BJ01CJ01D","J01D","3","20251009","20251015","20251002","20251014","20251015","20251015","1","2","20251013","B","20251014","N","1","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2576","805","G9G9","J03D","J03D","2","20250912","20250917","20250915","20250917","20250918","20250922","1","2","20250912","B","20250915","N","1","1","1","2.0","0.0","4.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2586","834","G9G9","J01AJ01BJ01CJ01D","J01A","3","20251009","20251015","20251002","20251014","20251015","20251015","1","2","20251013","B","20251014","N","1","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2586","183","G9G9","J04D","J04D","3","20250912","20250918","20250915","20250917","20250918","20250923","1","2","20250912","B","20250916","N","1","1","1","1.0","0.0","2.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2586","834","G9G9","J01AJ01BJ01CJ01D","J01B","3","20251009","20251015","20251002","20251014","20251015","20251015","1","2","20251013","B","20251014","N","1","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2586","183","G9G9","J04C","J04C","3","20250912","20250918","20250915","20250917","20250918","20250923","1","2","20250912","B","20250916","N","1","1","1","1.0","0.0","2.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2579","193","R1G9","J10A","J10A","4","20250912","20250918","20250915","20250917","20250918","20250924","2","1","20250912","B","20250917","N","1","1","1","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2586","193","G9G9","J41B","J41B","3","20250912","20250918","20250915","20250917","20250918","20250923","1","2","20250912","B","20250916","N","1","1","1","1.0","0.0","2.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2579","183","R1G9","J09C","J09C","4","20250912","20250918","20250915","20250917","20250918","20250924","2","1","20250912","B","20250917","N","1","1","1","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2586","855","G9G9","J41AJ41BJ41CJ41D","J41D","3","20251013","20251017","20251010","20251016","20251017","20251017","1","2","20251014","B","20251015","N","1","0","0","1.0","0.0","3.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2586","855","G9G9","J41AJ41BJ41CJ41D","J41A","3","20251013","20251017","20251010","20251016","20251017","20251017","1","2","20251014","B","20251015","N","1","0","0","1.0","0.0","3.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2586","855","G9G9","J41AJ41BJ41CJ41D","J41C","3","20251013","20251017","20251010","20251016","20251017","20251017","1","2","20251014","B","20251015","N","1","0","0","1.0","0.0","3.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2586","855","G9G9","J41AJ41BJ41CJ41D","J41B","3","20251013","20251017","20251010","20251016","20251017","20251017","1","2","20251014","B","20251015","N","1","0","0","1.0","0.0","3.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2575","824","G9G9","J03AJ03BJ03CJ03D","J03C","3","20251014","20251020","20251013","20251017","20251020","20251020","1","2","20251016","B","20251017","N","1","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2579","193","G9G9","J08AJ08BJ08CJ08D","J08C","3","20250922","20250926","20250919","20250925","20250926","20250926","1","2","20250924","B","20250926","N","1","0","0","0.0","1.0","0.0","2.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2575","824","G9G9","J03AJ03BJ03CJ03D","J03B","3","20251014","20251020","20251013","20251017","20251020","20251020","1","2","20251016","B","20251017","N","1","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2579","193","G9G9","J08AJ08BJ08CJ08D","J08B","3","20250922","20250926","20250919","20250925","20250926","20250926","1","2","20250924","B","20250926","N","1","0","0","0.0","1.0","0.0","2.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2575","824","G9G9","J03AJ03BJ03CJ03D","J03A","3","20251014","20251020","20251013","20251017","20251020","20251020","1","2","20251016","B","20251017","N","1","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2579","122","G9G9","J08C","J08C","3","20250915","20250919","20250915","20250918","20250919","20250919","1","2","20250916","B","20250918","N","1","1","1","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2593","113","G8G9","J41C","J41C","3","20250915","20250918","20250915","20250918","20250918","20250918","2","1","20250918","B","20250923","N","1","1","1","0.0","5.0","0.0","8.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2579","193","G9G9","J08AJ08BJ08CJ08D","J08D","3","20250922","20250926","20250919","20250925","20250926","20250926","1","2","20250924","B","20250926","N","1","0","0","0.0","1.0","0.0","2.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2579","639","H2G9","J02B","J02B","3","20250915","20250918","20250915","20250918","20250918","20250918","2","1","20250918","B","20250922","N","1","1","1","0.0","4.0","0.0","6.0"
"2539_20250918_3W_C03_NPS_3BAY_05","7062","243","G9G9","J01B","J01B","17","20250912","20251010","20250915","20250917","20250918","20251017","1","2","20250922","B","20250926","N","1","1","1","0.0","9.0","0.0","16.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2584","122","G9G9","J41AJ41BJ41CJ41D","J41D","3","20251002","20251014","20251001","20251013","20251014","20251014","1","2","20251010","B","20251013","N","2","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2579","132","G9G9","J06D","J06D","3","20250915","20250919","20250915","20250918","20250919","20250919","1","2","20250916","B","20250918","N","1","1","1","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2584","122","G9G9","J41AJ41BJ41CJ41D","J41C","3","20251002","20251014","20251001","20251013","20251014","20251014","1","2","20251010","B","20251013","N","2","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2575","824","G9G9","J03AJ03BJ03CJ03D","J03D","3","20251014","20251020","20251013","20251017","20251020","20251020","1","2","20251016","B","20251017","N","1","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2593","122","G9G9","J04AJ04BJ04CJ04D","J04D","3","20250925","20251001","20250924","20250930","20251001","20251001","1","2","20250927","B","20250930","N","2","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2593","122","G9G9","J04AJ04BJ04CJ04D","J04A","3","20250925","20251001","20250924","20250930","20251001","20251001","1","2","20250927","B","20250930","N","2","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2593","122","G9G9","J04AJ04BJ04CJ04D","J04B","3","20250925","20251001","20250924","20250930","20251001","20251001","1","2","20250927","B","20250930","N","2","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2579","629","H2G9","J01C","J01C","3","20250915","20250918","20250915","20250918","20250918","20250918","2","1","20250916","B","20250918","N","1","1","1","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2593","122","G9G9","J04AJ04BJ04CJ04D","J04C","3","20250925","20251001","20250924","20250930","20251001","20251001","1","2","20250927","B","20250930","N","2","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2579","132","G9G9","J06C","J06C","3","20250915","20250919","20250915","20250918","20250919","20250919","1","2","20250916","B","20250918","N","1","1","1","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2593","113","G9G9","J06C","J06C","2","20250922","20250924","20250922","20250924","20250924","20250924","0","0","20250922","B","20250924","N","1","1","6","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2575","193","G9G9","J02C","J02C","2","20250911","20250916","20250915","20250917","20250918","20250922","1","2","20250911","B","20250912","N","1","1","1","3.0","0.0","6.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2579","122","G9G9","J08D","J08D","3","20250915","20250919","20250915","20250918","20250919","20250919","1","2","20250916","B","20250918","N","1","1","1","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2584","122","G9G9","J41AJ41BJ41CJ41D","J41B","3","20251002","20251014","20251001","20251013","20251014","20251014","1","2","20251010","B","20251013","N","2","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2575","193","G9G9","J02B","J02B","2","20250911","20250916","20250915","20250917","20250918","20250922","1","2","20250911","B","20250912","N","1","1","1","3.0","0.0","6.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2584","122","G9G9","J41AJ41BJ41CJ41D","J41A","3","20251002","20251014","20251001","20251013","20251014","20251014","1","2","20251010","B","20251013","N","2","0","0","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2593","113","G8G9","J41D","J41D","3","20250915","20250918","20250915","20250918","20250918","20250918","2","1","20250918","B","20250923","N","1","1","1","0.0","5.0","0.0","8.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2593","113","G9G9","J05C","J05C","2","20250922","20250924","20250922","20250924","20250924","20250924","0","0","20250922","B","20250924","N","1","1","6","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2594","113","G9G9","J41A","J41A","1","20251020","20251021","20251020","20251021","20251021","20251021","0","0","20251020","B","20251021","N","1","1","6","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2586","193","G9G9","J41C","J41C","3","20250912","20250918","20250915","20250917","20250918","20250923","1","2","20250912","B","20250916","N","1","1","1","1.0","0.0","2.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2584","113","G9G9","J41A","J41A","2","20250924","20250926","20250924","20250926","20250926","20250926","0","0","20250924","B","20250926","N","2","1","6","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2586","844","R1G9","J11D","J11D","4","20250916","20250922","20250915","20250922","20250922","20250922","2","1","20250916","B","20250919","N","1","1","1","3.0","0.0","4.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2579","629","H2G9","J01D","J01D","3","20250915","20250918","20250915","20250918","20250918","20250918","2","1","20250916","B","20250918","N","1","1","1","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2579","193","R1G9","J10B","J10B","4","20250912","20250918","20250915","20250917","20250918","20250924","2","1","20250912","B","20250917","N","1","1","1","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2579","639","H2G9","J02A","J02A","3","20250915","20250918","20250915","20250918","20250918","20250918","2","1","20250918","B","20250922","N","1","1","1","0.0","4.0","0.0","6.0"
"2539_20250918_3W_C03_NPS_3BAY_05","2579","183","R1G9","J09D","J09D","4","20250912","20250918","20250915","20250917","20250918","20250924","2","1","20250912","B","20250917","N","1","1","1","0.0","0.0","0.0","0.0"
"2539_20250918_3W_C03_NPS_3BAY_05","7062","243","G9G9","J01A","J01A","17","20250912","20251010","20250915","20250917","20250918","20251017","1","2","20250922","B","20250926","N","1","1","1","0.0","9.0","0.0","16.0"
